vehicleId,duration_sec,distance_km,avg_speed,max_speed,speed_std,mean_accel,max_accel,accel_std,count_hard_brakes,harsh_accel_count,idling_time,stop_count,day_of_week,hour_of_day,safety_score
MAT797025N3D10150,1e-06,1.4687680398749396e-09,9.357813257998709,24.751561,7.665122033043213,10386464.999878217,521006861.11111104,211011771.06204057,10.0,17.0,8.3e-07,2.0,3.0,0.0,66.4751561
MAT797025N3J27267,1e-06,2.364931263027713e-09,12.157393850921007,32.07812333333334,10.550766471596065,1078725.8295019786,867317583.3333335,257604516.23724508,18.0,18.0,3.2e-07,5.0,3.0,0.0,93.20781233333334
MAT797032M2A00878,0.0,4.9896308641975305e-11,5.987557037037036,17.96267111111111,10.370753001364712,166321028.80658433,498963086.419753,288076472.26013094,0.0,1.0,1e-08,0.0,3.0,0.0,3.796267111111111
MAT797032M2H12387,1e-06,8.475898896803658e-09,18.414925474429275,45.32812333333333,16.363833643001225,-51092363.58618511,689902589.2857141,290869401.8735212,24.0,17.0,3.2e-07,4.0,3.0,0.0,110.53281233333334
MAT797032N2K19542,2e-06,3.4306994986291483e-09,4.799465800341075,24.25156,7.333345419296221,-20679183.313019343,426497305.5555555,157580104.96905795,9.0,11.0,1.29e-06,4.0,3.0,0.0,51.425156
MAT797033M1G16183,2e-06,2.37483497337801e-09,2.820822075871681,56.97786333333334,10.23450223206489,-939366.7063317392,924597449.4949496,180535128.599892,9.0,13.0,2.12e-06,3.0,3.0,0.0,58.69778633333333
MAT797033N1J26220,1e-06,1.1162241441498316e-08,34.564706668771045,50.100779,16.000313175119334,-76720693.70141746,409179666.66666687,343409586.4189276,12.0,11.0,5e-08,1.0,3.0,0.0,63.0100779
MAT797033N1J26486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,3.0,0.0,0.0
MAT797033N1N31678,1e-06,1.892883647407107e-08,35.201626243986134,51.86484200000001,15.000285931283228,-40191250.86056269,690773785.7142857,280904472.7175065,45.0,41.0,1.9e-07,4.0,3.0,0.0,222.1864842
MAT797050N3E15182,2e-06,1.0901903382115802e-08,12.921147503558757,50.710934,17.665867130241566,-13891001.29775897,943185714.6464646,257802073.3964437,32.0,26.0,1.0299999999999997e-06,8.0,3.0,0.0,153.0710934
MAT797053N3J26053,1e-06,3.577819672116001e-09,11.535576065160534,31.27031,8.861572691762621,-13141693.762698296,670269083.3333333,319748448.03726494,32.0,31.0,6e-08,2.0,3.0,0.0,161.127031
MAT797053N3J27103,0.0,1.80886125e-10,9.76157969387755,22.848435,9.960094331800434,-490240.0575614699,365125833.3333333,272098689.82543457,3.0,3.0,2.7e-07,2.0,3.0,0.0,17.2848435
MAT797076P1G21842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,3.0,0.0,0.0
MAT797077P1D12189,1e-06,2.9847504540824464e-10,0.5366042922383137,1.2916053488372092,0.5998692516264932,257227.5849414337,1915816.854990583,928415.6090176288,2.0,2.0,6.100000000000001e-07,1.0,3.0,0.0,10.12916053488372
MAT797077P5E05957,1e-06,1.1003074156751184e-09,10.367166245468187,29.470310583333344,10.539505815187724,16047114.073960029,546932868.0555557,242476235.74040297,6.0,7.0,7.1e-07,1.0,3.0,0.0,34.94703105833334
MAT797077P5E06030,1e-06,2.8780840238891355e-10,2.079313253676194,4.607029833333336,1.6467450412258615,-12795912.038657049,71983487.4338625,47072753.03177477,4.0,3.0,7.1e-07,2.0,3.0,0.0,18.460702983333334
MAT797077P5E06031,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MAT797083P1E13105,1e-06,1.530769913693661e-08,35.260313145555344,60.04036208333336,23.058355272694257,13505558.650084635,1268728238.4259264,345241081.9404111,27.0,34.0,4.2e-07,4.0,3.0,0.0,155.00403620833333
MAT799009M1B04625,2e-06,1.8740785460847794e-09,1.847345703885704,35.935936000000005,4.93763819884802,101324.8250095471,278124944.4444445,82361490.82152015,22.0,25.0,1.58e-06,7.0,3.0,0.0,119.5935936
MAT799009M1B05675,2e-06,8.478670460423681e-09,13.15339254133074,54.44270777777777,17.331558590827704,1985480.418464665,774715415.2637485,222765716.6975776,28.0,25.0,1.2599999999999994e-06,5.0,3.0,0.0,139.44427077777777
MAT799009M1B05722,1e-06,2.554227967592592e-09,10.55943011904762,47.36718333333334,17.857176545187922,117192070.95616025,819842268.5185186,300726953.82205564,2.0,4.0,1.6199999999999995e-06,2.0,3.0,0.0,18.736718333333336
MAT800020P8E06900,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MAT800303M8D07161,0.0,1.5950145351851852e-09,20.366586316666663,36.02109,11.375248481824771,-51254188.18783069,464301194.4444445,296508310.7780334,9.0,10.0,9e-08,1.0,3.0,0.0,50.602109
MAT800315M8A01925,0.0,8.207970627495188e-10,12.01988418736472,25.181245000000004,9.676988792211109,-118906721.9215969,245431840.277778,269652207.4112559,4.0,3.0,1e-08,1.0,3.0,0.0,20.5181245
MAT802009L3G06134,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT802009L3H06763,1e-06,8.63049798913278e-10,3.2077023714282795,11.880206666666666,3.7006248358718175,-2364924.969959785,180978722.2222222,83842781.23926054,19.0,14.0,4.7000000000000005e-07,7.0,3.0,0.0,86.18802066666666
MAT802009M3A02491,1e-06,4.262938304824033e-09,12.137810279875476,33.52656,11.189603811138046,-5172830.230001862,664843722.2222222,279157663.2267153,23.0,29.0,2.5000000000000004e-07,6.0,3.0,0.0,130.352656
MAT802009M3B03577,0.0,2.3242522927689594e-11,4.13062037037037,6.113837142857142,1.932367514937661,19345224.86772485,107232389.77072306,79988714.90300569,1.0,1.0,0.0,0.0,3.0,0.0,5.611383714285714
MAT802009M3B03668,1e-06,2.763981147836269e-09,11.303991844732751,28.185936,10.989634512757815,-27584525.697292466,404312654.04040426,169777062.23070243,19.0,15.0,3.2e-07,6.0,3.0,0.0,89.8185936
MAT802011M3B04293,1e-06,8.33144592824074e-10,12.053843909722223,48.11979,14.765879914205732,11503606.480409808,635532416.6666667,339209364.5532457,4.0,6.0,1.01e-06,2.0,3.0,0.0,28.811979
MAT802020M3B05341,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3499999999999995e-06,0.0,3.0,0.0,0.0
MAT802027M3D09334,2e-06,7.812674085963803e-09,7.731167338874861,29.162498,7.66683881838349,-16408901.730567047,761762111.111111,252254746.6885035,16.0,16.0,1.9000000000000006e-07,6.0,3.0,0.0,82.9162498
MAT802027M3J18536,1e-06,1.0417701041035351e-09,6.720681430250784,25.565622,8.78955776684542,-12134298.51097178,416319416.6666666,193279278.5221136,12.0,9.0,8.4e-07,4.0,3.0,0.0,56.5565622
MAT802027M3J18593,2e-06,7.290643660269361e-09,8.816267095238095,26.592185,9.547280754717011,-13919405.774306212,371354083.3333334,150497353.46957648,11.0,15.0,1.09e-06,3.0,3.0,0.0,65.6592185
MAT802027N3B05925,1e-06,1.874311807851793e-09,5.853823676516573,17.701560999999998,5.251302384012115,14516143.920590598,482595444.4444444,164857211.66758296,22.0,17.0,3.6e-07,6.0,3.0,0.0,101.7701561
MAT802027N3E13710,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MAT802027N3E14360,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3500000000000004e-06,0.0,3.0,0.0,0.0
MAT802027N3E14490,0.0,7.275558793350169e-10,7.295723960055096,10.360935,4.052820015730078,-46542497.34848485,46513305.55555556,95859405.33747976,6.0,4.0,2e-08,2.0,3.0,0.0,27.0360935
MAT802027N3E14506,1e-06,9.62006850705467e-10,3.093620043441938,14.850693333333336,4.319384010380776,-10009359.413855528,185652981.48148152,94532546.9277746,7.0,9.0,7.900000000000001e-07,5.0,3.0,0.0,40.485069333333335
MAT802027N3F17416,0.0,7.091996296296297e-11,0.1343746666666667,0.6718733333333334,0.3004708891205418,-3634402.5341130607,491135.47758284607,8404015.468173964,1.0,1.0,9.2e-07,0.0,3.0,0.0,5.067187333333333
MAT802027N3G21690,2e-06,1.3598346119929454e-10,1.3032915354497352,5.107638888888889,1.924329071884466,3379581.496178718,78732583.33333334,21806790.48797197,4.0,3.0,2.07e-06,2.0,3.0,0.0,18.51076388888889
MAT802027N3H21698,1e-06,3.1540732383530044e-09,6.64763010151753,32.179686000000004,10.011007469045609,-10076522.196071438,690494722.2222222,221535138.1547349,15.0,17.0,5.7e-07,8.0,3.0,0.0,82.2179686
MAT802027N3H21699,1e-06,4.048178646848444e-09,8.83251307727689,35.60156,9.74829135837012,-18138297.20233415,485937416.6666666,225122882.23758772,23.0,25.0,5.9e-07,6.0,3.0,0.0,122.560156
MAT802027N3H22660,1e-06,2.8055276322885444e-09,10.19527412780105,34.909373,9.297038267438449,12062219.295938516,539043086.4197532,246165924.6431718,26.0,26.0,4.9e-07,12.0,3.0,0.0,133.4909373
MAT802027N3H22669,0.0,1.0853451990079363e-09,8.664998870257193,19.82244181818181,8.243865486954247,-34387229.235712245,503314343.43434346,286742576.94221544,9.0,7.0,5e-08,4.0,3.0,0.0,42.98224418181818
MAT802027N3K27889,1e-06,1.878604034476172e-09,8.515861360166522,29.603121000000005,10.466275331433389,673520.7424769249,702907993.0555556,277942232.92303693,21.0,17.0,7.699999999999999e-07,5.0,3.0,0.0,99.9603121
MAT802027N3K28013,0.0,1.753810489772727e-09,7.082496863333334,27.785935,8.38728002504804,-6071600.289562291,742968694.4444444,280868384.52307737,24.0,25.0,2.8e-07,13.0,3.0,0.0,124.7785935
MAT802027N3N33385,1e-06,0.0,0.1718748,0.8593740000000001,0.3843237364191809,-4774300.0,0.0,10675659.344977248,1.0,0.0,1.03e-06,0.0,3.0,0.0,3.0859374
MAT802027P3A00238,1e-06,2.434119777230671e-09,9.163920778890796,30.015624000000003,7.764739273989407,-8639718.07777126,682091054.2929292,280479578.39900976,31.0,24.0,6.000000000000001e-07,9.0,3.0,0.0,144.0015624
MAT802028MGC00308,0.0,7.839476884469698e-10,9.125320228409093,32.704685,10.74671744369637,38968982.97979797,647743083.3333334,225699639.40762347,7.0,8.0,2.3000000000000002e-07,1.0,3.0,0.0,40.2704685
MAT802029M3C05937,1e-06,7.094532725579976e-10,8.74476896437729,37.921873,11.200543436511056,55472516.25070145,661357027.7777777,271286084.2581195,6.0,9.0,1e-06,3.0,3.0,0.0,39.7921873
MAT802029M3C06079,0.0,2.724941988636364e-11,0.5948959399350648,1.60156125,0.556616194118283,4450697.285353535,35609984.21717172,21687500.514000908,5.0,8.0,1.8e-07,2.0,3.0,0.0,31.160156125
MAT802031M3E11491,2e-06,1.4605027777777774e-11,0.1168402222222222,1.7526033333333333,0.4525202348338404,432741.5637860082,16227808.641975308,5037968.9274870735,1.0,1.0,2.27e-06,1.0,3.0,0.0,5.175260333333333
MAT802031N3H22390,2e-06,3.962408482056832e-09,15.07681524278586,44.893747000000005,14.65862162332196,-3098355.717483282,1050028925.9259256,516272991.2731458,31.0,29.0,1.54e-06,12.0,3.0,0.0,155.4893747
MAT802031N3P34070,1e-06,4.114880006577682e-09,16.73527421388397,54.881247,17.061791021909034,22821397.863991056,1274045070.9876542,336673115.26555526,21.0,22.0,2.3000000000000002e-07,5.0,3.0,0.0,112.4881247
MAT802031N3P36251,2e-06,1.9112235215347926e-09,11.14997191038961,20.790622000000003,6.13620124913049,763762.6829806021,426599611.1111111,223317272.8884228,15.0,18.0,1.81e-06,2.0,3.0,0.0,83.0790622
MAT802031P3B03761,2e-06,1.4816022643995663e-09,4.658418606278642,26.185934000000003,7.27355933599125,5028498.495830504,684895750.0,166577096.9641313,15.0,22.0,1.71e-06,4.0,3.0,0.0,91.6185934
MAT802037N3B03622,0.0,1.2000878215488214e-10,1.7767970010822511,11.30781,3.5072090890591787,-5947933.006224372,314105833.3333333,113783047.61555558,6.0,6.0,3.9e-07,2.0,3.0,0.0,31.130781
MAT802037N3B03649,0.0,4.249127777777777e-12,0.095605375,1.465624,0.3656876121826524,0.0,40711777.777777776,14880033.468049996,2.0,2.0,4.9e-07,1.0,3.0,0.0,10.1465624
MAT804004M8K15013,2e-06,2.0280329437429847e-10,0.427694563202447,23.04340111111111,2.6294848415007235,4120967.271304596,640094475.3086419,70329099.73162633,7.0,5.0,2.24e-06,2.0,3.0,0.0,33.30434011111111
MAT804004N8A00007,0.0,1.4512072037037037e-10,7.379877047619047,21.93424333333333,10.210703642207791,96846631.01477487,414468068.7830688,211852463.79633608,2.0,1.0,5.4e-07,1.0,3.0,0.0,10.193424333333333
MAT804004N8B03550,2e-06,8.124288202871974e-09,20.84293413035763,59.10390600000001,22.39422621351855,-80967496.47008047,1452126694.4444444,506403230.4115037,17.0,17.0,7e-07,5.0,3.0,0.0,90.9103906
MAT804004N8B04592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-08,0.0,3.0,0.0,0.0
MAT804004N8E09712,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT804004P8B02459,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85e-06,0.0,3.0,0.0,0.0
MAT804004P8C04383,1e-06,5.0930951846029745e-09,17.468478442990513,48.75710090909092,15.777246759994302,-41310519.13358575,1029812256.9444444,333188626.51593965,16.0,13.0,2.6e-07,4.0,3.0,0.0,78.8757100909091
MAT804006L8C03607,0.0,2.536585120305235e-09,12.709516936617254,32.153121,9.890048062747336,-20866.805106139716,793684777.7777778,266763001.31035584,14.0,16.0,1.5e-07,2.0,3.0,0.0,77.2153121
MAT804305N8A01649,1e-06,3.707170090684624e-09,23.506214087916195,59.34687499999999,21.26522585496634,-18570325.12344256,1467816805.555555,599120873.7993319,10.0,12.0,3.3e-07,5.0,3.0,0.0,59.934687499999995
MAT804306M8H11365,2e-06,7.0920412274723744e-09,14.988115917745969,28.876732222222227,8.526834880360298,-25636912.303770542,216242237.65432093,171644262.14268753,21.0,25.0,1e-07,4.0,3.0,0.0,115.88767322222222
MAT804701L8F04604,1e-06,2.2597440683211075e-09,9.147702883603111,29.28124555555556,9.07056999731932,6752981.680006859,599956472.2222222,235215187.8813447,9.0,12.0,2.9e-07,3.0,3.0,0.0,53.928124555555556
MAT804701L8G04970,2e-06,2.209852170853837e-09,3.2597835983234296,34.05815555555555,7.944439609857185,2353340.0126723675,689105805.5555555,135520821.18818325,23.0,22.0,1.91e-06,5.0,3.0,0.0,116.40581555555555
MAT804701L8G05165,0.0,1.9745356407616262e-09,20.31368629573935,38.0589805,14.446355356307432,-50041608.23282157,379526269.84126985,325935068.16755503,5.0,9.0,4.800000000000001e-07,2.0,3.0,0.0,36.805898049999996
MAT804701L8P14406,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3499999999999995e-06,0.0,3.0,0.0,0.0
MAT804701M8C05934,1e-06,3.434466062191358e-09,8.615457503427129,39.202342,11.706404567413967,-7423584.905937682,976461848.4848484,246942638.63632625,30.0,26.0,6.1e-07,8.0,3.0,0.0,145.9202342
MAT804701M8D07306,2e-06,5.0359821616442195e-09,7.28290838860029,50.269529000000006,14.010154927839087,-1589741.249098122,1040364537.0370368,202217664.11970457,21.0,23.0,1.6999999999999998e-06,5.0,3.0,0.0,114.0269529
MAT804701M8D07321,1e-06,1.7798152176607342e-09,9.591137058201058,24.718746,9.142277817796186,7007802.961326222,316248282.8282829,170267969.5308669,8.0,10.0,6.299999999999999e-07,2.0,3.0,0.0,46.4718746
MAT804701M8D07672,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT804701M8D07676,2e-06,4.762539134571755e-09,11.31901476970763,46.9521475,11.36069104447915,-3833343.974395217,823343425.9259259,216226160.2002902,26.0,29.0,1.2699999999999997e-06,5.0,3.0,0.0,140.69521475
MAT804701M8G09127,2e-06,5.4474618311237375e-09,7.629740138191618,42.11406,11.932730350564606,5924454.988734777,985667141.4141417,239989619.91765052,28.0,38.0,1.32e-06,9.0,3.0,0.0,164.211406
MAT804701M8G09162,2e-06,2.5038121883978677e-09,3.5439745526334776,48.459374,10.334908830044265,8868946.610950781,1013411388.8888888,190033004.3748341,11.0,12.0,2.01e-06,4.0,3.0,0.0,61.8459374
MAT804701M8G09194,0.0,2.181699409090909e-10,1.45845138961039,9.761717,3.6651912317386417,-33894850.69444445,33894850.69444445,105627403.90407662,2.0,2.0,5e-08,1.0,3.0,0.0,10.9761717
MAT804701M8G09229,2e-06,7.821761031748036e-09,12.023223845572511,51.359374,15.759375466034417,11358792.799969597,1136783833.3333333,334505514.56418604,40.0,41.0,1.1599999999999997e-06,9.0,3.0,0.0,207.1359374
MAT804701M8G09704,1e-06,5.650698938050244e-09,14.306968795261248,48.640625,19.39229265669153,-2665118.190668416,858109009.9715103,292026957.9800731,20.0,13.0,6.600000000000001e-07,4.0,3.0,0.0,90.8640625
MAT804701M8G09885,2e-06,4.026090868196131e-11,0.1006522717049032,9.23076923076923,0.8828160795140328,0.0,256410256.4102564,26347181.219779383,2.0,1.0,2.3299999999999997e-06,1.0,3.0,0.0,8.923076923076923
MAT804701M8H11084,2e-06,1.6218789350598322e-08,26.42737483421149,52.45442666666667,14.093015766851924,-27010697.502044983,658207833.3333333,309930280.4749908,29.0,31.0,1e-07,3.0,3.0,0.0,154.24544266666666
MAT804701M8H11317,1e-06,3.849282339856902e-09,18.49085446683219,52.02968500000001,14.455319893471298,-39688010.93758491,761002583.3333336,349785980.9413788,14.0,19.0,4.5000000000000003e-07,3.0,3.0,0.0,85.2029685
MAT804701M8H11342,0.0,6.452626700294613e-09,26.23650355982906,45.904687,12.93815276804202,-12389934.985539146,611501833.3333335,339546615.66693366,18.0,20.0,6e-08,1.0,3.0,0.0,98.5904687
MAT804701M8H11417,0.0,4.646069191919192e-11,16.470594696969698,32.685935,16.344462450942682,-302647546.2962963,0.0,262316162.18099317,2.0,0.0,1e-08,1.0,3.0,0.0,9.2685935
MAT804701M8H11708,0.0,5.279278250925925e-09,8.477260625,29.979161666666663,10.63977851850188,-17697960.609567903,177643925.9259259,141142912.65029052,3.0,3.0,6e-08,1.0,3.0,0.0,17.997916166666666
MAT804701M8J12490,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3499999999999995e-06,0.0,3.0,0.0,0.0
MAT804701M8J12594,0.0,1.2763326913780662e-09,30.39139974332612,55.3196,19.101525534995897,-20229224.17428248,389377998.2363318,192277753.1358251,5.0,2.0,5e-08,1.0,3.0,0.0,24.53196
MAT804701M8J12631,2e-06,3.247648985423681e-09,4.009707331369248,40.25468600000001,9.312221718963142,1879298.600088182,1098459138.8888886,146600582.38060763,17.0,13.0,1.8799999999999996e-06,5.0,3.0,0.0,81.0254686
MAT804701M8J12710,0.0,1.044807852102373e-09,10.324562850288602,24.4166625,8.647876444907162,-7904573.36727058,482614729.9382717,254374339.62776917,4.0,5.0,1e-08,1.0,3.0,0.0,24.44166625
MAT804701M8J13699,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT804701M8K15321,2e-06,4.431261238860831e-09,7.460612727884908,35.83124600000001,11.215012035925035,3712594.179347588,904774222.2222222,212342382.35943028,33.0,28.0,1.5199999999999998e-06,9.0,3.0,0.0,158.5831246
MAT804701M8K15462,2e-06,1.0028322601851851e-09,1.7240263780068732,48.44726375,7.585807921356654,-5042105.3837342495,526396742.4242424,120822012.29234956,6.0,4.0,2e-06,1.0,3.0,0.0,30.844726375
MAT804701M8K16629,2e-06,3.7091641146885515e-10,0.6972168872579966,25.692381250000004,3.5016976769826917,1598887.3456790124,420269055.55555546,77677372.61205712,4.0,5.0,2.24e-06,2.0,3.0,0.0,24.569238125000002
MAT804701M8K16647,1e-06,1.9136616161616138e-13,0.0137783636363636,0.0688918181818181,0.0308093577096202,379742.2269570702,1913661.6161616133,857511.4435668024,1.0,1.0,1.3099999999999995e-06,0.0,3.0,0.0,5.006889181818182
MAT804701M8K16648,2e-06,1.5130991234848483e-09,2.0864303993954136,25.007027,5.189489838199925,5424990.023011044,504219866.16161615,89791877.80359043,17.0,17.0,1.89e-06,3.0,3.0,0.0,87.5007027
MAT804702M8E07794,2e-06,1.0157714127161113e-08,20.92503428843678,34.974605000000004,11.242068083343613,-26972469.56736902,717212800.9259259,253142542.08475387,34.0,29.0,1e-07,4.0,3.0,0.0,163.4974605
MAT804702M8G09061,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT804702M8G09333,0.0,1.2509275771698974e-09,7.930092312914709,24.512070909090912,8.29585446934739,27091015.207715385,627125719.6969697,234607025.91141877,17.0,18.0,3.8e-07,8.0,3.0,0.0,89.4512070909091
MAT804702M8H10712,0.0,1.8186102742424242e-09,13.885113518564768,27.487497,8.004354747711432,-28269600.69378373,281890189.8148148,149013407.8628474,8.0,4.0,1e-08,1.0,3.0,0.0,34.7487497
MAT804702M8H11679,2e-06,2.8719150305551703e-09,4.142735883908541,33.45746333333334,6.815205658328536,-5306861.559585108,751140481.4814816,166685492.36559868,44.0,39.0,1.44e-06,15.0,3.0,0.0,213.34574633333332
MAT804702N8C06308,0.0,2.481620981804152e-09,17.92932070111833,37.807811,11.68143027950722,-40811024.27162784,603585281.0846561,277079831.38933235,12.0,14.0,3.5e-07,1.0,3.0,0.0,67.7807811
MAT804703L5P10273,1e-06,6.816926143093094e-09,20.9702895187365,56.624998000000005,16.43440280994723,-4083453.472165963,883499073.2323234,309901646.5126589,28.0,24.0,1.7e-07,4.0,3.0,0.0,137.6624998
MAT804703M8K14652,0.0,2.0409918632716052e-09,12.848085072420636,30.682286666666663,9.42405037967249,29778139.56178852,367799090.909091,190406779.1084087,11.0,15.0,1.3999999999999998e-07,3.0,3.0,0.0,66.06822866666667
MAT804703N8A00925,2e-06,5.661431958735169e-09,6.929332745143943,50.716405,11.543711712656036,-16310758.08402044,847656203.7037036,249296765.8089184,40.0,38.0,1.3599999999999997e-06,15.0,3.0,0.0,201.0716405
MAT804703N8B03404,1e-06,4.21220654128387e-09,18.72041304969609,32.942183,10.622068564016963,-46195951.5187568,526584111.1111111,223042485.19851848,17.0,14.0,2.400000000000001e-07,2.0,3.0,0.0,82.2942183
MAT804703N8H16835,1e-06,0.0,1.1542964999999998,4.617185999999999,2.308593,-32063791.666666664,0.0,64127583.33333333,1.0,0.0,1.81e-06,1.0,3.0,0.0,3.4617186
MAT804703N8P23850,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MAT804703P8B03366,2e-06,1.983078168791548e-09,3.636161732742404,48.312498,10.378456004004237,1205707.585602615,623143370.3703703,135595798.34293142,11.0,15.0,2.04e-06,3.0,3.0,0.0,67.8312498
MAT804706M8F08889,2e-06,5.180786892655723e-09,6.4878006681895295,39.032029,10.06467887636718,737506.7713432394,604112314.8148148,200919203.3109276,38.0,41.0,1.2399999999999998e-06,12.0,3.0,0.0,199.9032029
MAT804709M8N17558,0.0,1.437491957772166e-09,12.635381479076475,32.011714999999995,13.252180320389444,-193182335.65816897,125640694.44444442,263405056.58996516,4.0,2.0,2e-08,2.0,3.0,0.0,19.2011715
MAT804709M8N17654,1e-06,2.7977478629329e-09,7.29445318250962,47.88281090909091,14.06864278242552,-10430784.60564641,886320143.9393941,244822157.6295936,13.0,11.0,8.500000000000001e-07,3.0,3.0,0.0,65.7882810909091
MAT804709M8N17674,2e-06,7.996838302469134e-10,0.1860479022222222,14.48828,1.4986771521011537,-1796598.549382716,165328395.0617284,39040469.258979045,2.0,3.0,2.02e-06,1.0,3.0,0.0,13.448828
MAT804709M8N19230,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MAT804709M8N19297,0.0,7.008755603475227e-10,5.847709567340067,14.993301428571426,5.46802474988181,8264642.466463579,137442152.7777778,66984778.25819146,4.0,4.0,1e-07,2.0,3.0,0.0,21.499330142857143
MAT804709M8N19298,0.0,2.0889030586419752e-10,7.5750857592592595,29.078125,11.255062855881416,4909325.102880657,601128503.0864197,462743794.9088767,2.0,3.0,2e-08,1.0,3.0,0.0,14.9078125
MAT804709M8P20795,0.0,2.44277935966811e-10,6.459835705266955,26.154683,8.703469864484386,-52324056.93270572,203539712.962963,171279619.27640936,6.0,5.0,2.5000000000000004e-07,4.0,3.0,0.0,30.6154683
MAT804709M8P20981,2e-06,6.256662947741302e-10,0.9473127851048364,26.347653,4.10232485831861,-952959.6699316392,630588034.7222222,108976003.30151044,8.0,7.0,2.18e-06,3.0,3.0,0.0,40.6347653
MAT804709N8A00105,1e-06,4.292389660472784e-09,23.630415451846044,57.105467,18.945286255111245,30180746.556314576,1072289267.6767676,413235721.8141053,12.0,16.0,1.2999999999999998e-06,4.0,3.0,0.0,73.7105467
MAT804709N8A00171,1e-06,6.6612751348625155e-09,12.537407258183684,36.453121,11.921597877234168,-1442520.5708490957,766661759.2592591,226488739.8953073,40.0,36.0,7.399999999999999e-07,5.0,3.0,0.0,195.6453121
MAT804709N8A00227,1e-06,4.747229642654721e-09,20.666055029325,44.49478777777778,11.402315373780384,-5715098.247510911,813997416.6666669,319668382.25988376,25.0,18.0,1.11e-06,2.0,3.0,0.0,115.44947877777778
MAT804709N8A00675,1e-06,3.1425479289993192e-09,7.550371094925445,12.429686666666669,4.625362259907681,-26974203.646598816,131749194.4444445,133034283.99138762,7.0,7.0,3.0000000000000004e-08,3.0,3.0,0.0,36.24296866666667
MAT804709N8A00689,2e-06,8.045054199354658e-10,1.120879588648725,24.269884545454545,4.015376101342015,-1968044.2925761093,296086521.6049382,60861978.79809763,12.0,12.0,2.06e-06,5.0,3.0,0.0,62.42698845454545
MAT804709N8A02071,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT804709N8B03520,1e-06,3.5984645868546573e-09,18.344502191770648,45.96796500000001,15.71857663902631,2865678.364665171,585961543.2098767,237395153.0189492,15.0,18.0,6.800000000000001e-07,4.0,3.0,0.0,85.5967965
MAT804709N8B04475,1e-06,3.030454220598846e-09,5.922954253588517,25.239841,7.557062199453639,-43215093.53021968,363476583.3333333,213355089.5332189,11.0,7.0,1.3e-07,4.0,3.0,0.0,49.5239841
MAT804709N8C06397,1e-06,2.696370051146384e-09,14.121701930438842,27.849998000000006,9.904283524660014,9704355.215357736,635575759.2592591,190964354.82261905,13.0,17.0,7.6e-07,2.0,3.0,0.0,75.7849998
MAT804709N8D07218,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.349999999999999e-06,0.0,3.0,0.0,0.0
MAT804709N8D07454,2e-06,3.011500703568421e-09,14.824654759775171,33.30859099999999,12.188944783639352,-14494241.123566795,228027337.96296296,145545271.2998713,13.0,14.0,1.2199999999999998e-06,2.0,3.0,0.0,70.3308591
MAT804709N8D08627,2e-06,9.114937243623734e-09,21.74641242285096,55.452342,19.50462104938143,-41128865.868101485,685667358.0246915,291018923.84465545,17.0,15.0,4.2e-07,4.0,3.0,0.0,86.5452342
MAT804709N8D09141,1e-06,1.4542908399140212e-09,7.280403830086579,24.895309,8.60118773730096,-1015862.7935980342,330614452.3809524,218672152.6505544,5.0,5.0,2e-08,0.0,3.0,0.0,27.4895309
